
============================================================
Session started: 2026-04-14 11:16:49.340992  [mode=both  fire=ON]
============================================================
[ALERT] Violence  | frame   1766 | conf 0.623 | persons 2 | 13:09:30.293
[ALERT] Violence  | frame   2771 | conf 0.510 | persons 4 | 13:10:05.459
[ALERT] Violence  | frame   2776 | conf 0.612 | persons 4 | 13:10:05.685
[ALERT] Violence  | frame   2782 | conf 0.508 | persons 3 | 13:10:05.897
[ALERT] Littering | frame   4462 | objects 1 | 13:11:03.956
[ALERT] Violence  | frame   4691 | conf 0.573 | persons 5 | 13:11:12.189
[ALERT] Violence  | frame   4697 | conf 0.427 | persons 4 | 13:11:12.383
[ALERT] Violence  | frame   4816 | conf 0.832 | persons 3 | 13:11:16.480
[ALERT] Violence  | frame   4821 | conf 0.805 | persons 3 | 13:11:16.664
[ALERT] Violence  | frame   4824 | conf 0.754 | persons 4 | 13:11:16.852
[ALERT] Violence  | frame   4834 | conf 0.630 | persons 4 | 13:11:17.012
[ALERT] Violence  | frame   4854 | conf 0.504 | persons 3 | 13:11:17.525
[ALERT] Violence  | frame   4872 | conf 0.441 | persons 4 | 13:11:18.134

Session ended     : 2026-04-16 13:13:41.855596
Mode              : both
Frames processed  : 8877
Violence alerts   : 40
Littering alerts  : 1
Fire alerts       : 0
Smoke alerts      : 0
Elapsed           : 316.5s

============================================================
Session started: 2026-04-16 13:21:39.606461  [mode=both  fire=ON]
============================================================
[ALERT] Violence  | frame    890 | conf 0.518 | persons 5 | 13:22:12.125
[ALERT] Violence  | frame    895 | conf 0.562 | persons 5 | 13:22:12.308
[ALERT] Violence  | frame    901 | conf 0.530 | persons 5 | 13:22:12.485
[ALERT] Violence  | frame    907 | conf 0.442 | persons 5 | 13:22:12.655
[ALERT] Violence  | frame    913 | conf 0.459 | persons 3 | 13:22:12.828
[ALERT] Violence  | frame    958 | conf 0.741 | persons 4 | 13:22:14.460
[ALERT] Violence  | frame    964 | conf 0.913 | persons 4 | 13:22:14.655
[ALERT] Violence  | frame    968 | conf 0.879 | persons 4 | 13:22:14.827
[ALERT] Violence  | frame    975 | conf 0.883 | persons 4 | 13:22:14.990
[ALERT] Violence  | frame    980 | conf 0.880 | persons 4 | 13:22:15.173
[ALERT] Violence  | frame    984 | conf 0.804 | persons 3 | 13:22:15.344
[ALERT] Violence  | frame    988 | conf 0.733 | persons 2 | 13:22:15.508
[ALERT] Violence  | frame   1002 | conf 0.684 | persons 2 | 13:22:15.739
[ALERT] Violence  | frame   1012 | conf 0.643 | persons 2 | 13:22:16.073
[ALERT] Violence  | frame   1021 | conf 0.473 | persons 4 | 13:22:16.413
[ALERT] Violence  | frame   1029 | conf 0.464 | persons 4 | 13:22:16.669
[ALERT] Violence  | frame   1033 | conf 0.549 | persons 3 | 13:22:16.867
[ALERT] Violence  | frame   1036 | conf 0.667 | persons 5 | 13:22:17.056
[ALERT] Violence  | frame   1040 | conf 0.716 | persons 4 | 13:22:17.231
[ALERT] Violence  | frame   1041 | conf 0.826 | persons 4 | 13:22:17.393
[ALERT] Violence  | frame   1046 | conf 0.724 | persons 3 | 13:22:17.557
[ALERT] Violence  | frame   1052 | conf 0.527 | persons 3 | 13:22:17.741
[ALERT] Violence  | frame   1653 | conf 0.665 | persons 5 | 13:22:38.632
[ALERT] Violence  | frame   1658 | conf 0.617 | persons 3 | 13:22:38.825
[ALERT] Violence  | frame   1661 | conf 0.624 | persons 3 | 13:22:38.987
[ALERT] Violence  | frame   1667 | conf 0.706 | persons 5 | 13:22:39.159
[ALERT] Violence  | frame   1672 | conf 0.541 | persons 4 | 13:22:39.344
[ALERT] Violence  | frame   1677 | conf 0.464 | persons 3 | 13:22:39.507
[ALERT] Violence  | frame   1682 | conf 0.483 | persons 3 | 13:22:39.673
[ALERT] Violence  | frame   1736 | conf 0.611 | persons 3 | 13:22:41.650
[ALERT] Violence  | frame   1741 | conf 0.483 | persons 4 | 13:22:41.875
[ALERT] Violence  | frame   1747 | conf 0.525 | persons 4 | 13:22:42.154
[ALERT] Violence  | frame   1751 | conf 0.576 | persons 2 | 13:22:42.344
[ALERT] Violence  | frame   1757 | conf 0.677 | persons 2 | 13:22:42.515
[ALERT] Violence  | frame   1765 | conf 0.509 | persons 2 | 13:22:42.724
[ALERT] Violence  | frame   1770 | conf 0.597 | persons 2 | 13:22:42.907
[ALERT] Violence  | frame   1776 | conf 0.659 | persons 3 | 13:22:43.105
[ALERT] Violence  | frame   1783 | conf 0.669 | persons 4 | 13:22:43.319
[ALERT] Violence  | frame   1787 | conf 0.702 | persons 3 | 13:22:43.513
[ALERT] Violence  | frame   1793 | conf 0.744 | persons 4 | 13:22:43.693
[ALERT] Violence  | frame   1799 | conf 0.664 | persons 4 | 13:22:43.901
[ALERT] Violence  | frame   1805 | conf 0.547 | persons 4 | 13:22:44.113
[ALERT] Violence  | frame   1813 | conf 0.473 | persons 3 | 13:22:44.291
[ALERT] Violence  | frame   1997 | conf 0.490 | persons 3 | 13:22:50.725
[ALERT] Violence  | frame   2003 | conf 0.434 | persons 5 | 13:22:50.908
[ALERT] Violence  | frame   2064 | conf 0.453 | persons 5 | 13:22:53.072
[ALERT] Violence  | frame   2068 | conf 0.527 | persons 5 | 13:22:53.264
[ALERT] Violence  | frame   2076 | conf 0.456 | persons 5 | 13:22:53.433
[ALERT] Violence  | frame   2146 | conf 0.728 | persons 6 | 13:22:55.682
[ALERT] Violence  | frame   2149 | conf 0.776 | persons 5 | 13:22:55.865
[ALERT] Violence  | frame   2153 | conf 0.615 | persons 5 | 13:22:56.074
[ALERT] Violence  | frame   2159 | conf 0.595 | persons 5 | 13:22:56.259
[ALERT] Violence  | frame   2161 | conf 0.606 | persons 5 | 13:22:56.450
[ALERT] Violence  | frame   2168 | conf 0.532 | persons 7 | 13:22:56.662
[ALERT] Violence  | frame   2171 | conf 0.476 | persons 6 | 13:22:56.826
[ALERT] Violence  | frame   2174 | conf 0.474 | persons 3 | 13:22:57.004
[ALERT] FIRE       | frame   2930 | objects 1 | 13:23:23.403
[ALERT] FIRE       | frame   2933 | objects 1 | 13:23:23.572
[ALERT] FIRE       | frame   2944 | objects 1 | 13:23:23.741
[ALERT] FIRE       | frame   2972 | objects 1 | 13:23:24.755
[ALERT] FIRE       | frame   2990 | objects 1 | 13:23:25.571
[ALERT] FIRE       | frame   2994 | objects 1 | 13:23:25.785
[ALERT] FIRE       | frame   3025 | objects 1 | 13:23:26.597
[ALERT] FIRE       | frame   3029 | objects 1 | 13:23:26.765
[ALERT] FIRE       | frame   3047 | objects 1 | 13:23:27.426
[ALERT] FIRE       | frame   3054 | objects 1 | 13:23:27.671
[ALERT] FIRE       | frame   3064 | objects 1 | 13:23:28.047
[ALERT] FIRE       | frame   3148 | objects 1 | 13:23:30.936
[ALERT] FIRE       | frame   3216 | objects 1 | 13:23:33.279
[ALERT] FIRE       | frame   3513 | objects 1 | 13:23:43.582
[ALERT] FIRE       | frame   4112 | objects 1 | 13:24:05.280
[ALERT] FIRE       | frame   4119 | objects 1 | 13:24:05.559
[ALERT] FIRE       | frame   4126 | objects 1 | 13:24:05.793
[ALERT] FIRE       | frame   4132 | objects 1 | 13:24:06.036
[ALERT] FIRE       | frame   4137 | objects 1 | 13:24:06.381
[ALERT] FIRE       | frame   4144 | objects 1 | 13:24:06.614
[ALERT] FIRE       | frame   4151 | objects 1 | 13:24:06.830
[ALERT] FIRE       | frame   4161 | objects 1 | 13:24:07.150
[ALERT] FIRE       | frame   4168 | objects 1 | 13:24:07.384
[ALERT] FIRE       | frame   4175 | objects 1 | 13:24:07.597
[ALERT] FIRE       | frame   4196 | objects 1 | 13:24:08.471
[ALERT] FIRE       | frame   4205 | objects 1 | 13:24:08.790
[ALERT] FIRE       | frame   4213 | objects 1 | 13:24:09.056
[ALERT] FIRE       | frame   4222 | objects 1 | 13:24:09.279
[ALERT] FIRE       | frame   4230 | objects 1 | 13:24:09.572
[ALERT] FIRE       | frame   4238 | objects 1 | 13:24:09.904
[ALERT] FIRE       | frame   4245 | objects 1 | 13:24:10.172
[ALERT] FIRE       | frame   4253 | objects 1 | 13:24:10.408
[ALERT] FIRE       | frame   4262 | objects 1 | 13:24:10.609
[ALERT] FIRE       | frame   4271 | objects 1 | 13:24:10.842
[ALERT] FIRE       | frame   4284 | objects 1 | 13:24:11.177
[ALERT] FIRE       | frame   4696 | objects 1 | 13:24:25.961
[ALERT] FIRE       | frame   4721 | objects 1 | 13:24:26.797
[ALERT] FIRE       | frame   4737 | objects 1 | 13:24:27.377
[ALERT] FIRE       | frame   4744 | objects 1 | 13:24:27.625
[ALERT] FIRE       | frame   4750 | objects 1 | 13:24:27.842
[ALERT] FIRE       | frame   4754 | objects 1 | 13:24:28.055
[ALERT] FIRE       | frame   4760 | objects 1 | 13:24:28.307
[ALERT] FIRE       | frame   4766 | objects 1 | 13:24:28.533
[ALERT] FIRE       | frame   4772 | objects 1 | 13:24:28.739
[ALERT] FIRE       | frame   4783 | objects 1 | 13:24:29.038
[ALERT] FIRE       | frame   4791 | objects 1 | 13:24:29.244
[ALERT] FIRE       | frame   4793 | objects 1 | 13:24:29.463
[ALERT] FIRE       | frame   4800 | objects 1 | 13:24:29.684
[ALERT] FIRE       | frame   4808 | objects 1 | 13:24:29.887
[ALERT] FIRE       | frame   4813 | objects 1 | 13:24:30.107
[ALERT] FIRE       | frame   4819 | objects 1 | 13:24:30.439
[ALERT] FIRE       | frame   4824 | objects 1 | 13:24:30.655
[ALERT] FIRE       | frame   4831 | objects 1 | 13:24:30.884
[ALERT] FIRE       | frame   4841 | objects 1 | 13:24:31.118
[ALERT] FIRE       | frame   4845 | objects 1 | 13:24:31.525
[ALERT] FIRE       | frame   4851 | objects 1 | 13:24:31.868
[ALERT] FIRE       | frame   4859 | objects 1 | 13:24:32.191
[ALERT] FIRE       | frame   4872 | objects 1 | 13:24:32.535
[ALERT] FIRE       | frame   4879 | objects 1 | 13:24:33.104
[ALERT] FIRE       | frame   4889 | objects 1 | 13:24:33.383
[ALERT] FIRE       | frame   4899 | objects 1 | 13:24:33.622
[ALERT] FIRE       | frame   4916 | objects 1 | 13:24:33.846
[ALERT] FIRE       | frame   4924 | objects 1 | 13:24:34.074
[ALERT] FIRE       | frame   4929 | objects 1 | 13:24:34.388
[ALERT] FIRE       | frame   4934 | objects 1 | 13:24:34.619
[ALERT] FIRE       | frame   4939 | objects 1 | 13:24:34.820
[ALERT] FIRE       | frame   4946 | objects 1 | 13:24:35.052
[ALERT] FIRE       | frame   4952 | objects 1 | 13:24:35.312

Session ended     : 2026-04-16 13:24:39.783809
Mode              : both
Frames processed  : 5012
Violence alerts   : 56
Littering alerts  : 0
Fire alerts       : 68
Smoke alerts      : 0
Elapsed           : 180.1s

============================================================
Session started: 2026-04-16 13:25:24.349530  [mode=both  fire=ON]
============================================================

Session ended     : 2026-04-16 13:28:09.695396
Mode              : both
Frames processed  : 4643
Violence alerts   : 0
Littering alerts  : 0
Fire alerts       : 0
Smoke alerts      : 0
Elapsed           : 165.3s

============================================================
Session started: 2026-04-16 13:36:36.636049  [mode=both  fire=ON]
============================================================
[ALERT] Littering | frame    298 | objects 1 | 13:36:47.759
[ALERT] Littering | frame    300 | objects 1 | 13:36:47.858
[ALERT] Littering | frame    311 | objects 1 | 13:36:48.166
[ALERT] Littering | frame    312 | objects 1 | 13:36:48.263
[ALERT] Littering | frame    314 | objects 1 | 13:36:48.353
[ALERT] Littering | frame    317 | objects 1 | 13:36:48.446
[ALERT] Littering | frame    327 | objects 1 | 13:36:48.762
[ALERT] Littering | frame    329 | objects 1 | 13:36:48.852
[ALERT] Littering | frame    332 | objects 1 | 13:36:48.948
[ALERT] Littering | frame    334 | objects 1 | 13:36:49.043
[ALERT] Littering | frame    337 | objects 1 | 13:36:49.132
[ALERT] Littering | frame    340 | objects 1 | 13:36:49.226
[ALERT] Littering | frame    348 | objects 1 | 13:36:49.479
[ALERT] Littering | frame    350 | objects 1 | 13:36:49.575
[ALERT] Littering | frame    353 | objects 1 | 13:36:49.665
[ALERT] Littering | frame    371 | objects 1 | 13:36:50.279
[ALERT] Littering | frame    373 | objects 1 | 13:36:50.372
[ALERT] Littering | frame    377 | objects 1 | 13:36:50.464
[ALERT] Littering | frame    379 | objects 1 | 13:36:50.560
[ALERT] Littering | frame    389 | objects 1 | 13:36:50.812
[ALERT] Littering | frame    390 | objects 1 | 13:36:50.905
[ALERT] Littering | frame    392 | objects 1 | 13:36:50.999
[ALERT] Littering | frame    396 | objects 1 | 13:36:51.096
[ALERT] Littering | frame    399 | objects 1 | 13:36:51.186
[ALERT] Littering | frame    405 | objects 1 | 13:36:51.281
[ALERT] Littering | frame    410 | objects 1 | 13:36:51.432
[ALERT] Littering | frame    413 | objects 1 | 13:36:51.526
[ALERT] Littering | frame    415 | objects 1 | 13:36:51.623
[ALERT] Littering | frame    417 | objects 1 | 13:36:51.719
[ALERT] Littering | frame    428 | objects 1 | 13:36:52.034
[ALERT] Littering | frame    431 | objects 1 | 13:36:52.153
[ALERT] Littering | frame    450 | objects 1 | 13:36:52.798
[ALERT] Littering | frame    462 | objects 1 | 13:36:53.221
[ALERT] Littering | frame    466 | objects 1 | 13:36:53.330
[ALERT] Littering | frame    469 | objects 1 | 13:36:53.433
[ALERT] Littering | frame    477 | objects 1 | 13:36:53.702
[ALERT] Littering | frame    484 | objects 1 | 13:36:53.943
[ALERT] Littering | frame    488 | objects 1 | 13:36:54.077
[ALERT] Littering | frame    491 | objects 1 | 13:36:54.180
[ALERT] Littering | frame    524 | objects 1 | 13:36:55.407
[ALERT] Littering | frame    525 | objects 1 | 13:36:55.524
[ALERT] Littering | frame    530 | objects 1 | 13:36:55.621
[ALERT] Littering | frame    531 | objects 1 | 13:36:55.715
[ALERT] Littering | frame    534 | objects 1 | 13:36:55.805
[ALERT] Littering | frame    538 | objects 1 | 13:36:55.904
[ALERT] Littering | frame    540 | objects 1 | 13:36:56.005
[ALERT] Littering | frame    542 | objects 1 | 13:36:56.097
[ALERT] Littering | frame    545 | objects 1 | 13:36:56.197
[ALERT] Littering | frame    549 | objects 1 | 13:36:56.290
[ALERT] Littering | frame    551 | objects 1 | 13:36:56.379
[ALERT] Littering | frame    554 | objects 1 | 13:36:56.478
[ALERT] Littering | frame    557 | objects 1 | 13:36:56.576
[ALERT] Littering | frame    559 | objects 1 | 13:36:56.672
[ALERT] Littering | frame    564 | objects 1 | 13:36:56.776
[ALERT] Littering | frame    566 | objects 1 | 13:36:56.881
[ALERT] Littering | frame    568 | objects 1 | 13:36:56.981
[ALERT] Littering | frame    571 | objects 1 | 13:36:57.155
[ALERT] Littering | frame    574 | objects 1 | 13:36:57.257
[ALERT] Littering | frame    579 | objects 1 | 13:36:57.348
[ALERT] Littering | frame    583 | objects 1 | 13:36:57.447
[ALERT] Littering | frame    585 | objects 1 | 13:36:57.539
[ALERT] Littering | frame    587 | objects 1 | 13:36:57.634
[ALERT] Littering | frame    590 | objects 1 | 13:36:57.729
[ALERT] Littering | frame    593 | objects 1 | 13:36:57.831
[ALERT] Littering | frame    595 | objects 1 | 13:36:57.926
[ALERT] Littering | frame    604 | objects 1 | 13:36:58.174
[ALERT] Littering | frame    606 | objects 1 | 13:36:58.275
[ALERT] Littering | frame    610 | objects 1 | 13:36:58.372
[ALERT] Littering | frame    614 | objects 1 | 13:36:58.509
[ALERT] Littering | frame    616 | objects 1 | 13:36:58.605
[ALERT] Littering | frame    617 | objects 1 | 13:36:58.697
[ALERT] Littering | frame    623 | objects 1 | 13:36:58.816
[ALERT] Littering | frame    626 | objects 1 | 13:36:58.921
[ALERT] Littering | frame    630 | objects 1 | 13:36:59.025
[ALERT] Littering | frame    631 | objects 1 | 13:36:59.116
[ALERT] Littering | frame    633 | objects 1 | 13:36:59.215
[ALERT] Littering | frame    636 | objects 1 | 13:36:59.307
[ALERT] Littering | frame    645 | objects 1 | 13:36:59.557
[ALERT] Littering | frame    646 | objects 1 | 13:36:59.650
[ALERT] Littering | frame    655 | objects 1 | 13:36:59.917
[ALERT] Littering | frame    657 | objects 1 | 13:37:00.058
[ALERT] Littering | frame    660 | objects 1 | 13:37:00.179
[ALERT] Littering | frame    662 | objects 1 | 13:37:00.284
[ALERT] Littering | frame    666 | objects 1 | 13:37:00.388
[ALERT] Littering | frame    672 | objects 1 | 13:37:00.491
[ALERT] Littering | frame    675 | objects 1 | 13:37:00.599
[ALERT] Littering | frame    676 | objects 1 | 13:37:00.718
[ALERT] Littering | frame    679 | objects 1 | 13:37:00.831
[ALERT] Littering | frame    682 | objects 1 | 13:37:00.922
[ALERT] Littering | frame    686 | objects 1 | 13:37:01.023
[ALERT] Littering | frame    688 | objects 1 | 13:37:01.121
[ALERT] Littering | frame    691 | objects 1 | 13:37:01.212
[ALERT] Littering | frame    696 | objects 1 | 13:37:01.308
[ALERT] Littering | frame    698 | objects 1 | 13:37:01.404
[ALERT] Littering | frame    700 | objects 1 | 13:37:01.494
[ALERT] Littering | frame    703 | objects 1 | 13:37:01.590
[ALERT] Littering | frame    705 | objects 1 | 13:37:01.687
[ALERT] Littering | frame    708 | objects 1 | 13:37:01.778
[ALERT] Littering | frame    711 | objects 1 | 13:37:01.877
[ALERT] Littering | frame    717 | objects 1 | 13:37:01.975
[ALERT] Littering | frame    719 | objects 1 | 13:37:02.068
[ALERT] Littering | frame    720 | objects 1 | 13:37:02.165
[ALERT] Littering | frame    722 | objects 1 | 13:37:02.266
[ALERT] Littering | frame    724 | objects 1 | 13:37:02.359
[ALERT] Littering | frame    727 | objects 1 | 13:37:02.456
[ALERT] Littering | frame    731 | objects 1 | 13:37:02.556
[ALERT] Littering | frame    734 | objects 1 | 13:37:02.651
[ALERT] Littering | frame    736 | objects 1 | 13:37:02.749
[ALERT] Littering | frame    742 | objects 1 | 13:37:02.847
[ALERT] Littering | frame    745 | objects 1 | 13:37:02.941
[ALERT] Littering | frame    753 | objects 1 | 13:37:03.149
[ALERT] Littering | frame    759 | objects 1 | 13:37:03.356
[ALERT] Littering | frame    760 | objects 1 | 13:37:03.450
[ALERT] Littering | frame    763 | objects 1 | 13:37:03.558
[ALERT] Littering | frame    770 | objects 1 | 13:37:03.726
[ALERT] Littering | frame    772 | objects 1 | 13:37:03.821
[ALERT] Littering | frame    777 | objects 1 | 13:37:03.972
[ALERT] Littering | frame    779 | objects 1 | 13:37:04.070
[ALERT] Littering | frame    780 | objects 1 | 13:37:04.161
[ALERT] Littering | frame    782 | objects 1 | 13:37:04.261
[ALERT] Littering | frame    785 | objects 1 | 13:37:04.365
[ALERT] Littering | frame    786 | objects 1 | 13:37:04.454
[ALERT] Littering | frame    789 | objects 1 | 13:37:04.555
[ALERT] Littering | frame    791 | objects 1 | 13:37:04.653
[ALERT] Littering | frame    794 | objects 1 | 13:37:04.742
[ALERT] Littering | frame    797 | objects 1 | 13:37:04.848
[ALERT] Littering | frame    917 | objects 1 | 13:37:08.754
[ALERT] Littering | frame    962 | objects 1 | 13:37:10.347
[ALERT] Littering | frame    995 | objects 1 | 13:37:11.637
[ALERT] Littering | frame    997 | objects 1 | 13:37:11.747
[ALERT] Littering | frame    999 | objects 1 | 13:37:11.836
[ALERT] Littering | frame   1001 | objects 1 | 13:37:11.956
[ALERT] Littering | frame   1037 | objects 1 | 13:37:13.004
[ALERT] Littering | frame   1041 | objects 1 | 13:37:13.136
[ALERT] Littering | frame   1045 | objects 1 | 13:37:13.259
[ALERT] Littering | frame   1048 | objects 1 | 13:37:13.384
[ALERT] Littering | frame   1083 | objects 1 | 13:37:14.606
[ALERT] Littering | frame   1087 | objects 1 | 13:37:14.738
[ALERT] Littering | frame   1094 | objects 1 | 13:37:14.957
[ALERT] Littering | frame   1103 | objects 1 | 13:37:15.284
[ALERT] Littering | frame   1116 | objects 1 | 13:37:15.726
[ALERT] Littering | frame   1128 | objects 1 | 13:37:16.140
[ALERT] Littering | frame   1141 | objects 1 | 13:37:16.600
[ALERT] Littering | frame   1307 | objects 1 | 13:37:22.354
[ALERT] Littering | frame   1309 | objects 1 | 13:37:22.464
[ALERT] Littering | frame   1313 | objects 1 | 13:37:22.562
[ALERT] Littering | frame   1316 | objects 1 | 13:37:22.655
[ALERT] Littering | frame   1322 | objects 2 | 13:37:22.832
[ALERT] Littering | frame   1326 | objects 1 | 13:37:22.991
[ALERT] Littering | frame   1344 | objects 1 | 13:37:23.653
[ALERT] Littering | frame   1353 | objects 1 | 13:37:23.952
[ALERT] Littering | frame   1360 | objects 1 | 13:37:24.241
[ALERT] Littering | frame   1362 | objects 1 | 13:37:24.339
[ALERT] Littering | frame   1393 | objects 1 | 13:37:25.306
[ALERT] Littering | frame   1478 | objects 1 | 13:37:28.222
[ALERT] Littering | frame   1489 | objects 1 | 13:37:28.569
[ALERT] Littering | frame   1498 | objects 1 | 13:37:28.895
[ALERT] Littering | frame   1501 | objects 1 | 13:37:28.993
[ALERT] Littering | frame   1509 | objects 1 | 13:37:29.252
[ALERT] Littering | frame   1511 | objects 1 | 13:37:29.347
[ALERT] Littering | frame   1521 | objects 1 | 13:37:29.662
[ALERT] Littering | frame   1523 | objects 1 | 13:37:29.757

Session ended     : 2026-04-16 13:37:51.682681
Mode              : both
Frames processed  : 2141
Violence alerts   : 0
Littering alerts  : 162
Fire alerts       : 0
Smoke alerts      : 0
Elapsed           : 74.7s

============================================================
Session started: 2026-04-16 14:14:34.091441  [mode=both  fire=ON]
============================================================
[ALERT] Littering | frame     67 | objects 1 | 14:14:37.136
[ALERT] Littering | frame     69 | objects 1 | 14:14:37.223
[ALERT] Littering | frame    110 | objects 1 | 14:14:38.517
[ALERT] Littering | frame    112 | objects 1 | 14:14:38.603
[ALERT] Littering | frame    116 | objects 1 | 14:14:38.717
[ALERT] Littering | frame    150 | objects 1 | 14:14:39.870
[ALERT] Littering | frame    155 | objects 1 | 14:14:40.043
[ALERT] Littering | frame    191 | objects 1 | 14:14:41.271
[ALERT] Littering | frame    197 | objects 1 | 14:14:41.460
[ALERT] Littering | frame    469 | objects 1 | 14:14:50.852
[ALERT] Littering | frame    470 | objects 1 | 14:14:50.953
[ALERT] Littering | frame    472 | objects 1 | 14:14:51.045
[ALERT] Littering | frame    474 | objects 1 | 14:14:51.161
[ALERT] Littering | frame    475 | objects 1 | 14:14:51.248
[ALERT] Littering | frame    478 | objects 1 | 14:14:51.335
[ALERT] Littering | frame    482 | objects 1 | 14:14:51.421
[ALERT] Littering | frame    484 | objects 1 | 14:14:51.507
[ALERT] Littering | frame    486 | objects 1 | 14:14:51.595
[ALERT] Littering | frame    488 | objects 1 | 14:14:51.678
[ALERT] Littering | frame    491 | objects 1 | 14:14:51.765
[ALERT] Littering | frame    493 | objects 1 | 14:14:51.851
[ALERT] Littering | frame    496 | objects 1 | 14:14:51.939
[ALERT] Littering | frame    499 | objects 1 | 14:14:52.027
[ALERT] Littering | frame    501 | objects 1 | 14:14:52.116
[ALERT] Littering | frame    504 | objects 1 | 14:14:52.203
[ALERT] Littering | frame    506 | objects 1 | 14:14:52.291
[ALERT] Littering | frame    509 | objects 1 | 14:14:52.396
[ALERT] Littering | frame    511 | objects 1 | 14:14:52.484
[ALERT] Littering | frame    514 | objects 1 | 14:14:52.572
[ALERT] Littering | frame    522 | objects 1 | 14:14:52.807
[ALERT] Littering | frame    524 | objects 1 | 14:14:52.896
[ALERT] Littering | frame    534 | objects 1 | 14:14:53.189
[ALERT] Littering | frame    536 | objects 1 | 14:14:53.274
[ALERT] Littering | frame    538 | objects 1 | 14:14:53.362
[ALERT] Littering | frame    541 | objects 1 | 14:14:53.449
[ALERT] Littering | frame    543 | objects 1 | 14:14:53.539
[ALERT] Littering | frame    566 | objects 1 | 14:14:54.388
[ALERT] Littering | frame    585 | objects 1 | 14:14:54.907
[ALERT] Littering | frame    586 | objects 1 | 14:14:54.995
[ALERT] Littering | frame    588 | objects 1 | 14:14:55.120
[ALERT] Littering | frame    892 | objects 1 | 14:15:05.379
[ALERT] Littering | frame    896 | objects 1 | 14:15:05.472
[ALERT] Littering | frame    903 | objects 1 | 14:15:05.758
[ALERT] Littering | frame    910 | objects 1 | 14:15:05.988
[ALERT] Littering | frame    912 | objects 1 | 14:15:06.078
[ALERT] Littering | frame    914 | objects 1 | 14:15:06.159
[ALERT] Littering | frame    937 | objects 1 | 14:15:06.837
[ALERT] Littering | frame    938 | objects 1 | 14:15:06.926
[ALERT] Littering | frame    941 | objects 1 | 14:15:07.010
[ALERT] Littering | frame    942 | objects 1 | 14:15:07.100
[ALERT] Littering | frame    945 | objects 1 | 14:15:07.185
[ALERT] Littering | frame    947 | objects 1 | 14:15:07.270
[ALERT] Littering | frame    951 | objects 1 | 14:15:07.355
[ALERT] Littering | frame    953 | objects 1 | 14:15:07.443
[ALERT] Littering | frame    956 | objects 1 | 14:15:07.554
[ALERT] Littering | frame    957 | objects 2 | 14:15:07.671
[ALERT] Littering | frame    970 | objects 1 | 14:15:07.973
[ALERT] Littering | frame    973 | objects 1 | 14:15:08.056
[ALERT] Littering | frame    988 | objects 1 | 14:15:08.614
[ALERT] Littering | frame    990 | objects 1 | 14:15:08.703
[ALERT] Littering | frame   1000 | objects 1 | 14:15:08.988
[ALERT] Littering | frame   1001 | objects 1 | 14:15:09.073
[ALERT] Littering | frame   1005 | objects 1 | 14:15:09.159
[ALERT] Littering | frame   1007 | objects 1 | 14:15:09.248
[ALERT] Littering | frame   1009 | objects 1 | 14:15:09.333
[ALERT] Littering | frame   1012 | objects 1 | 14:15:09.420
[ALERT] Littering | frame   1013 | objects 1 | 14:15:09.505
[ALERT] Littering | frame   1018 | objects 1 | 14:15:09.588
[ALERT] Littering | frame   1020 | objects 1 | 14:15:09.675
[ALERT] Littering | frame   1028 | objects 1 | 14:15:09.902
[ALERT] Littering | frame   1030 | objects 1 | 14:15:09.987
[ALERT] Littering | frame   1032 | objects 1 | 14:15:10.074
[ALERT] Littering | frame   1033 | objects 1 | 14:15:10.161
[ALERT] Littering | frame   1040 | objects 1 | 14:15:10.287
[ALERT] Littering | frame   1065 | objects 1 | 14:15:11.135
[ALERT] Littering | frame   1066 | objects 1 | 14:15:11.231
[ALERT] Littering | frame   1069 | objects 1 | 14:15:11.317
[ALERT] Littering | frame   1078 | objects 1 | 14:15:11.577
[ALERT] Littering | frame   1086 | objects 1 | 14:15:11.844
[ALERT] Littering | frame   1089 | objects 1 | 14:15:11.947
[ALERT] Littering | frame   1090 | objects 1 | 14:15:12.030
[ALERT] Littering | frame   1096 | objects 1 | 14:15:12.260
[ALERT] Littering | frame   1098 | objects 1 | 14:15:12.345
[ALERT] Littering | frame   1099 | objects 1 | 14:15:12.429
[ALERT] Littering | frame   1106 | objects 1 | 14:15:12.656
[ALERT] Littering | frame   1108 | objects 1 | 14:15:12.739
[ALERT] Littering | frame   1111 | objects 1 | 14:15:12.858
[ALERT] Littering | frame   1114 | objects 1 | 14:15:12.952
[ALERT] Littering | frame   1134 | objects 2 | 14:15:13.622
[ALERT] Littering | frame   1136 | objects 1 | 14:15:13.714
[ALERT] Littering | frame   1139 | objects 1 | 14:15:13.800
[ALERT] Littering | frame   1141 | objects 1 | 14:15:13.885
[ALERT] Littering | frame   1145 | objects 1 | 14:15:13.974
[ALERT] Littering | frame   1148 | objects 1 | 14:15:14.059
[ALERT] Littering | frame   1151 | objects 1 | 14:15:14.147
[ALERT] Littering | frame   1152 | objects 1 | 14:15:14.230
[ALERT] Littering | frame   1155 | objects 1 | 14:15:14.316
[ALERT] Littering | frame   1157 | objects 1 | 14:15:14.401
[ALERT] Littering | frame   1160 | objects 2 | 14:15:14.483
[ALERT] Littering | frame   1163 | objects 1 | 14:15:14.567
[ALERT] Littering | frame   1165 | objects 1 | 14:15:14.651
